placeId,place_name,introduction,category_name,categoryId,latitude,longitude,postcode,thumbnail_url,tags,province_Id,province_name,district_Id,district_name,sub_district_Id,sub_district_name,updated_at
P03014144,วัดแสนเมืองมา,สร้างในสมัยรัชกาลที่ 1 ราว พ.ศ. 2351 สร้างโดยชาวเมืองมาง มณฑลยูนานที่ถูกเจ้าเมืองน่านกวาดต้อนมาจนกระทั่งมาตั่งถิ่นฐานที่อำเภอเชียงคำนี้,สถานที่ท่องเที่ยว,3,19.52194,100.30159,56110.0,h,,109,พะเยา,5603.0,เชียงคำ,6822.0,หย่วน,2024-07-16T20:03:20.537Z
P01003078,อ่างเก็บน้ำน้ำจุน,ชมวิวภูเขา นั่งรับลมชิลล์ๆ อ่างเก็บน้ำน้ำจุน,สถานที่ท่องเที่ยว,3,19.28092,100.14703,56150.0,h,,109,พะเยา,5602.0,จุน,6816.0,จุน,2024-07-16T20:03:15.459Z
P03014145,หมู่บ้านทำผลิตภัณฑ์จากผักตบชวา,อยู่ที่บ้านสันป่าม่วงใช้เส้นทางเดียวกับทางไปหมู่บ้านทำครกและโม่หิน ห่างกันประมาณ 2 กิโลเมตร ชาวป่าม่วงได้รวมตัวกันเป็นกลุ่มขึ้นทำเป็นงานอดิเรก ผลิตภัณฑ์ที่ทำจากผักตบชวา ได้แก่ หมวก กระเป๋า จานรองแก้ว และของประดับตกแต่งต่าง ๆ ,สถานที่ท่องเที่ยว,3,19.17695,99.83585,56000.0,h,,109,พะเยา,5601.0,เมืองพะเยา,6814.0,สันป่าม่วง,2024-07-16T20:03:14.908Z
P03007092,โบราณสถานเวียงลอ,อยู่ห่างอำเภอจุนตามทางหลวงหมายเลข 1021 ถึงบ้านห้วยงิ้ว ประมาณ 17 กิโลเมตร มีทางแยกเป็นทางเดินถึงบ้านน้ำจุนอีกประมาณ 12 กิโลเมตร,สถานที่ท่องเที่ยว,3,19.44884,100.0918,56150.0,h,โบราณสถานเวียงลอ,109,พะเยา,5602.0,จุน,6817.0,ลอ,2024-07-16T20:03:12.844Z
P03012796,หอวัฒนธรรมนิทัศน์วัดศรีโคมคำ,อวัฒนธรรมนิทัศน์วัดศรีโคมคำ ตั้งอยู่ตำบลเวียง อยู่ติดกับวัดศรีโคมคำ เป็นอาคาร 2 ชั้น ศิลปะล้านนาประยุกต์ ด้านหลังอาคารติดกับกว๊านพะเยา ภายในจัดแสดงวัตถุโบราณ เอกสารข้อมูลสำคัญทางประวัติศาสตร์ ทั้งทางด้านวรรณกรรม ภูมิปัญญาท้องถิ่น วัฒนธรรมประเพณี และวิถีความเป็นอยู่ของชาวบ้านในจังหวัดพะเยา,สถานที่ท่องเที่ยว,3,19.17494,99.89167,56000.0,h,,109,พะเยา,5601.0,เมืองพะเยา,6797.0,เวียง,2024-07-16T20:03:12.749Z
P03012257,ม่อนแสนสุข,ตื่นเช้าชมทะเลหมอก นั่งมองพระอาทิตย์ขึ้นที่ ม่อนแสนสุข,สถานที่ท่องเที่ยว,3,19.20477,100.28359,56140.0,h,,109,พะเยา,5606.0,ปง,6857.0,นาปรัง,2024-07-16T20:03:08.594Z
P03012795,พระตำหนักกว๊านพะเยา และศูนย์วิจัยและพัฒนาประมงน้ำจืดพะเยา,ตั้งอยู่ถนนพหลโยธินระหว่างหลักกิโลเมตรที่ 734-735 เป็นสถานีเพาะพันธุ์ปลาน้ำจืด มีพิพิธภัณฑ์ปลาบึก แสดงเกี่ยวกับการเพาะพันธุ์ปลาบึกครั้งแรกของโลก โดยใช้พ่อแม่พันธุ์ที่เลี้ยงไว้ในบ่อดิน ปลาบึกเป็นปลาน้ำจืดไม่มีเกล็ด ขนาดใหญ่ที่สุดในโลก โตเต็มที่ยาว 3 เมตร น้ำหนัก 250 กิโลกรัม,สถานที่ท่องเที่ยว,3,19.15968,99.91714,56000.0,h,,109,พะเยา,5601.0,เมืองพะเยา,6797.0,เวียง,2024-07-16T20:03:08.201Z
P03001608,วนอุทยานไดโนเสาร์แก่งหลวง,วนอุทยานไดโนเสาร์แก่งหลวง ตั้งอยู่บ้านหนองกลาง ตำบลบ้านมาง เป็นจุดค้นพบซากดึกดำบรรพ์ไดโนเสาร์ซอโรพอด ซึ่งเป็นไดโนเสาร์กินพืชขนาดใหญ่ครั้งแรกของภาคเหนือ,สถานที่ท่องเที่ยว,3,18.86729,100.25608,56160.0,h,,109,พะเยา,5604.0,เชียงม่วน,6838.0,บ้านมาง,2024-07-16T20:03:06.043Z
P03018198,บ้านดินคำปู้จู้,,สถานที่ท่องเที่ยว,3,19.16545,99.9238,56000.0,h,"บ้านดินคำปู้จู้,พะเยา",109,พะเยา,5601.0,เมืองพะเยา,6809.0,ท่าวังทอง,2024-07-16T20:03:03.709Z
P03012793,วัดพระธาตุสบแวน,เป็นที่ประดิษฐานองค์พระธาตุเจดีย์ที่มีอายุเก่าแก่มาก,สถานที่ท่องเที่ยว,3,19.53684,100.29163,56110.0,h,,109,พะเยา,5603.0,เชียงคำ,6822.0,หย่วน,2024-07-16T20:03:01.086Z
P03025690,วัดผาธรรมนิมิต หรือวัดห้วยผาเกี๋ยง,,สถานที่ท่องเที่ยว,3,19.22697,99.90635,56000.0,h,"วัดผาธรรมนิมิต,วัดห้วยผาเกี๋ยง",109,พะเยา,5601.0,เมืองพะเยา,6809.0,ท่าวังทอง,2024-07-16T20:02:46.270Z
P01001653,ศูนย์อุตสาหกรรมอัญมณี,ตั้งอยู่ริมถนนพหลโยธิน กม.ที่ 723 ตำบลแม่กา ห่างจากตัวเมือง 14 กิโลเมตร จัดตั้งขึ้นเพื่อเป็นศูนย์กลางการอบรมอาชีพด้านอุตสาหกรรมสาขาอัญมณีและเครื่องประดับ,สถานที่ท่องเที่ยว,3,19.06009,99.92901,56000.0,h,,109,พะเยา,5601.0,เมืองพะเยา,6806.0,แม่กา,2024-07-16T20:02:39.874Z
P03001963,วัดพระธาตุดอยหยวก,,สถานที่ท่องเที่ยว,3,19.13801,100.26252,56140.0,h,,109,พะเยา,5606.0,ปง,6852.0,ปง,2024-07-16T20:02:31.090Z
P03002010,อุทยานแห่งชาติดอยภูนาง,อุทยานแห่งชาติดอยภูนาง ตั้งอยู่ตำบลบ้านมาง ครอบคลุมพื้นที่อำเภอดอกคำใต้ อำเภอปง และอำเภอเชียงม่วน มีเนื้อที่ทั้งหมด 859.8 ตารางกิโลเมตร ลักษณะภูมิประเทศเป็นเทือกเขาสลับซับซ้อน มียอดเขาสูงสุด คือ ดอยภูนาง สภาพป่าทั่วไปเป็นป่าเบญจพรรณ ป่าเต็งรัง และป่าดิบชื้น เป็นต้นกำเนิดของลำธารหลายสายที่ไหลรวมกันเป็นแม่น้ำยม,สถานที่ท่องเที่ยว,3,18.85608,100.18324,56160.0,h,อุทยานแห่งชาติดอยภูนาง,109,พะเยา,5604.0,เชียงม่วน,6838.0,บ้านมาง,2024-07-16T20:02:29.723Z
P03012256,หาดน้ำดัง,จุดเล่นน้ำคลายร้อนแห่งใหม่ของอำเภอปงที่หาดน้ำดัง,สถานที่ท่องเที่ยว,3,19.04644,100.25567,56140.0,h,,109,พะเยา,5606.0,ปง,6852.0,ปง,2024-07-16T20:02:25.518Z
P03012254,อ่างเก็บน้ำร่องติ้ว,,สถานที่ท่องเที่ยว,3,19.26736,99.96656,56000.0,h,,109,พะเยา,5609.0,ภูกามยาว,6871.0,ดงเจน,2024-07-16T20:02:24.479Z
P03012799,วัดพระนั่งดิน,อยู่ในตำบลเวียง ไปตามทางหลวง 1148 ห่างจากตัวอำเภอ 4 กิโลเมตร เป็นวัดที่องค์พระประธานของวัดไม่มีฐานชุกชีรองรับเหมือนกับพระประธานองค์อื่น ๆ เคยมีราษฎรสร้างฐานชุกชีเพื่ออัญเชิญพระประธานขึ้นประดิษฐาน แต่ปรากฏว่าพยายามยกเท่าไรก็ยกไม่ขึ้น จึงเรียกสืบต่อกันมาว่า พระนั่งดิน,สถานที่ท่องเที่ยว,3,19.49824,100.32438,,h,,109,พะเยา,5603.0,เชียงคำ,,,2024-07-16T20:02:24.395Z
P03012798,วัดนันตาราม,"วัดนันตาราม ตั้งอยู่บ้านดอนไชย ตำบลหย่วน ใกล้กับตลาดเทศบาลตำบลเชียงคำ ไม่ปรากฏว่าสร้างมาตั้งแต่สมัยใด เดิมเรียก ""วัดม่าน"" หรือ ""จองเหนือ"" เพราะอยู่ทางทิศเหนือของเทศบาลตำบลเชียงคำ",สถานที่ท่องเที่ยว,3,19.52833,100.30296,56110.0,h,วัดนันตาราม,109,พะเยา,5603.0,เชียงคำ,6822.0,หย่วน,2024-07-16T20:02:21.971Z
P03025229,ดอยผาหม่น,ดอยผาหม่น เป็นเส้นแบ่งเขตแดนธรรมชาติระหว่างไทย-ลาว ห่างจากบ้านผาตั้ง 6 กิโลเมตร มีจุดชมวิวที่สามารถชมทัศนียภาพได้ 360 องศา,สถานที่ท่องเที่ยว,3,19.72088,100.3903,56110.0,h,ดอยผาหม่น,109,พะเยา,5608.0,ภูซาง,6865.0,ภูซาง,2024-07-16T20:02:21.704Z
P03000778,วนอุทยานน้ำตกน้ำมิน,,สถานที่ท่องเที่ยว,3,19.44877,100.43961,56110.0,h,,109,พะเยา,5603.0,เชียงคำ,6833.0,แม่ลาว,2024-07-16T20:02:10.497Z
P03012258,เหมืองเก่าถ่านหินลิกไนต์บ้านสระ,ชมวิวหนองน้ำสีมรกต ณ เหมืองเก่าถ่านหินลิกไนต์บ้านสระ,สถานที่ท่องเที่ยว,3,18.94182,100.24007,56160.0,h,,109,พะเยา,5604.0,เชียงม่วน,6839.0,สระ,2024-07-16T20:02:04.958Z
P03000925,วนอุทยานภูลังกา,สัมผัสทะเลหมอก ดอกไม้ป่า พิชิตภูลังกา ภูนม ชมอาทิตย์ขึ้นลง เข้าดงก่อโบราณ กังวาลเสียงนก น้ำตกสวยใส ประทับใจดอกโคลงเคลง,สถานที่ท่องเที่ยว,3,19.39129,100.44721,56140.0,h,,109,พะเยา,5606.0,ปง,6856.0,ผาช้างน้อย,2024-07-16T20:02:04.654Z
P01012253,ตลาดพะเยาอาเขต,เดินชมวิถีตลาดเช้า ณ ตลาดสดอาเขตเมืองพะเยา,สถานที่ท่องเที่ยว,3,19.16904,99.9015,56000.0,h,,109,พะเยา,5601.0,เมืองพะเยา,6797.0,เวียง,2024-07-16T20:01:54.760Z
P03000754,อนุสาวรีย์พ่อขุนงำเมือง,อดีตกษัตริย์ผู้ปกครองเมืองภูกามยาวลำดับที่ 9 ระหว่างปี พ.ศ. 1801-1841 เป็นยุคที่เจริญรุ่งเรืองมาก ประดิษฐานอยู่ที่สวนสาธารณะเทศบาลเมืองพะเยา (สวนสมเด็จย่า 90) หน้ากว๊านพะเยา เป็นพระสหายร่วมน้ำสาบานกับพ่อขุนเม็งรายแห่งเมืองเชียงราย,สถานที่ท่องเที่ยว,3,19.1688,99.89612,56000.0,h,,109,พะเยา,5601.0,เมืองพะเยา,6797.0,เวียง,2024-07-16T20:01:41.909Z
P03003708,อุทยานแห่งชาติดอยหลวง,"อุทยานแห่งชาติดอยหลวง ครอบคลุมพื้นที่ 3 จังหวัด ได้แก่ พะเยา เชียงราย และลำปาง มีเนื้อที่ทั้งหมด 1,170 ตารางกิโลเมตร ลักษณะภูมิประเทศเป็นเทือกเขาสูงสลับซับซ้อน มีป่าไม้และสัตว์ป่าอุดมสมบูรณ์ เป็นต้นน้ำของกว๊านพะเยา แม่น้ำวัง และแม่น้ำลาว",สถานที่ท่องเที่ยว,3,19.36188,99.75062,56130.0,h,,109,พะเยา,5607.0,แม่ใจ,6860.0,ศรีถ้อย,2024-07-16T20:01:29.968Z
P03010238,วัดติโลกอาราม,,สถานที่ท่องเที่ยว,3,19.15851,99.89968,56000.0,h,วัดติโลกอาราม,109,พะเยา,5601.0,เมืองพะเยา,6810.0,แม่ใส,2024-07-16T20:01:26.645Z
P03025190,อุทยานแห่งชาติภูซาง,อุทยานแห่งชาติภูซาง เป็นส่วนหนึ่งของเทือกเขาดอยผาหม่น ครอบคลุมพื้นที่อำเภอเชียงคำ อำเภอภูซาง จังหวัดพะเยา อำเภอเทิง จังหวัดเชียงราย และมีอาณาเขตติดต่อกับสาธารณรัฐประชาธิปไตยประชาชนลาวเป็นแนวยาว 30 กิโลเมตร มีพื้นที่ 284.8784 ตารางกิโลเมตร,สถานที่ท่องเที่ยว,3,19.66025,100.37502,56110.0,h,อุทยานแห่งชาติภูซาง,109,พะเยา,5608.0,ภูซาง,6865.0,ภูซาง,2024-07-16T20:00:09.515Z
P03001941,วัดป่าแดงบุญนาค (วัดบุญนาค),,สถานที่ท่องเที่ยว,3,19.18302,99.9053,56000.0,h,,109,พะเยา,5601.0,เมืองพะเยา,6809.0,ท่าวังทอง,2024-07-01T20:02:11.637Z
P03006440,น้ำตกธารสวรรค์,ธารน้ำจากสวรรค์ สมนาม น้ำตกธารสวรรค์,สถานที่ท่องเที่ยว,3,18.85657,100.18221,56160.0,h,,109,พะเยา,5604.0,เชียงม่วน,6838.0,บ้านมาง,2024-07-01T20:01:37.117Z
P03004051,อุทยานแห่งชาติแม่ปืม (ดอยงาม),อุทยานแห่งชาติแม่ปืม ครอบคลุมพื้นที่จังหวัดเชียงรายและพะเยา มีเนื้อที่ 350.8252 ตารางกิโลเมตร ภูมิประเทศส่วนใหญ่เป็นภูเขาสูงชัน เป็นต้นกำเนิดของลำน้ำแม่แก้วและลำน้ำแม่ปืม ซึ่งไหลลงสู่แม่น้ำอิง และไหลลงสู่กว๊านพะเยา มีสภาพป่าอุดมสมบูรณ์ เป็นแหล่งที่อยู่อาศัยของสัตว์ป่าหลายชนิด ประกาศจัดตั้งเป็นอุทยานแห่งชาติ เมื่อวันที่ 25 ธันวาคม พ.ศ. 2552,สถานที่ท่องเที่ยว,3,19.35117,99.86908,56000.0,h,,109,พะเยา,5601.0,เมืองพะเยา,6804.0,แม่ปืม,2024-06-22T20:02:21.482Z
P03025240,วัดอนาลโยทิพยาราม (ดอยบุษราคัม),เรื่องเล่าขาน ตามตำนานเล่าว่า ชาวบ้านมักจะเห็นแสงสว่างเป็นดวงกลม ล่องลอยไปมาอยู่บนดอยสูง แสงนั้นดูสว่างเรืองรอง บางทีก็สว่างจ้าเป็นสีเหลืองสดอาบทั้งดอย ราวกับดอยทองคำ เป็นสถานที่สงบ เหมาะแก่การเจริญภาวนา ,สถานที่ท่องเที่ยว,3,19.17603,99.81205,56000.0,h,"ดอยบุษราคัม,พะเยา,วัดอนาลโยทิพยาราม",109,พะเยา,5601.0,เมืองพะเยา,6814.0,สันป่าม่วง,2024-06-22T20:01:30.824Z
P03009927,พิพิธภัณฑ์ล้านปี,,สถานที่ท่องเที่ยว,3,19.54202,100.3026,56110.0,,"พะเยา,พิพิธภัณฑ์ล้านปี",109,พะเยา,5603.0,เชียงคำ,6822.0,หย่วน,2024-06-21T20:00:22.120Z
P03014327,เขตรักษาพันธุ์สัตว์ป่าเวียงลอ,,สถานที่ท่องเที่ยว,3,19.27978,100.15249,56150.0,,"เขตรักษาพันธุ์สัตว์ป่าเวียงลอ,พะเยา",109,พะเยา,5602.0,จุน,6816.0,จุน,2024-06-21T20:00:20.826Z
P03017598,หนองเล็งทราย,,สถานที่ท่องเที่ยว,3,19.36661,99.81726,56130.0,,"พะเยา,หนองเล็งทราย",109,พะเยา,5607.0,แม่ใจ,6860.0,ศรีถ้อย,2024-06-03T20:04:38.683Z
P03012790,วัดพระธาตุจอมทอง,นมัสการเจดีย์พระธาตุจอมทอง และยังได้ชมทัศนียภาพอันสวยงามของกว๊านพะเยาจากยอดเขา,สถานที่ท่องเที่ยว,3,19.18402,99.8886,56000.0,,"พะเยา,วัดพระธาตุจอมทอง",109,พะเยา,5601.0,เมืองพะเยา,6803.0,บ้านต๋อม,2024-05-31T20:00:28.272Z
P03012800,อุทยานแห่งชาติภูซาง,"อุทยานแห่งชาติภูซาง เป็นส่วนหนึ่งของเทือกเขาดอยผาหม่น อยู่ในเขตกิ่งอำเภอภูซาง อำเภอเชียงคำ จังหวัดพะเยา และอำเภอเทิง จังหวัดเชียงราย มีอาณาเขตติดต่อกับสาธารณรัฐประชาธิปไตยประชาชนลาวเป็นแนวเขตยาวประมาณ 30 กิโลเมตร มีพื้นที่ทั้งหมด 178,049 ไร่",สถานที่ท่องเที่ยว,3,19.61596919,100.4119094,56110.0,h,,109,พะเยา,5608.0,ภูซาง,6867.0,ทุ่งกล้วย,2023-03-02T15:58:14.568Z
P03025770,พิพิธภัณฑ์เซรามิกธนบดี,,สถานที่ท่องเที่ยว,3,18.28024,99.51299,52000.0,h,"พิพิธภัณฑ์เซรามิกธนบดี,ลำปาง",104,ลำปาง,5201.0,เมืองลำปาง,6415.0,พระบาท,2024-10-05T20:00:05.484Z
P03012739,สถานีรถไฟนครลำปาง,สถานีแห่งนี้เปิดรับขบวนรถไฟโดยสารครั้งแรกในสมัยรัชกาลที่ 6 เมื่อวันที่ 1 เมษายน พ.ศ. 2459 ซึ่งตรงกับวันปีใหม่ไทยในยุคนั้น สมัยนั้นมีเจ้ากรมรถไฟเป็นวิศวกรชาวเยอรมัน,สถานที่ท่องเที่ยว,3,18.27983,99.47287,52100.0,h,,104,ลำปาง,5201.0,เมืองลำปาง,6414.0,สบตุ๋ย,2024-07-16T20:03:54.075Z
P03012737,พิพิธภัณฑ์ธนาคารไทย,ตั้งอยู่ที่ธนาคารไทยพาณิชย์ จำกัด (มหาชน) สาขาลำปาง ถนนฉัตรไชย รวบรวมข้อมูลทางประวัติศาสตร์ด้านการเงินการธนาคาร อาคารพิพิธภัณฑ์นี้ในอดีต,สถานที่ท่องเที่ยว,3,18.28485,99.48469,52100.0,h,,104,ลำปาง,5201.0,เมืองลำปาง,6414.0,สบตุ๋ย,2024-07-16T20:03:54.022Z
P03014134,ค่ายฝึกการรบพิเศษประตูผา,เป็นหน่วยทหารจัดนำเที่ยวเดินป่าเชิงอนุรักษ์ในพื้นที่ค่ายและบริเวณใกล้เคียงจัดฝึกอบรมวิชาการเดินป่า แนะนำการดำรงชีวิตในป่า,สถานที่ท่องเที่ยว,3,18.77667,99.97,,h,,104,ลำปาง,5205.0,งาว,,,2024-07-16T20:03:52.755Z
P03015872,วัดจองคำ,,สถานที่ท่องเที่ยว,3,18.66736,99.92474,52110.0,h,วัดจองคำ,104,ลำปาง,5205.0,งาว,6458.0,บ้านหวด,2024-07-16T20:03:52.574Z
P03012738,บ้านเสานัก,เป็นบ้านไม้ที่มีเสาไม้สักมากถึง 116 ต้น จึงเรียกว่าบ้านเสานัก (ตามภาษาพื้นเมือง นัก มีความหมายว่า มาก) สร้างขึ้นเมื่อ พ.ศ. 2438 โดยหม่องจันโอง ต้นตระกูลจันทรวิโรจน์ ลักษณะศิลปะพม่าผสมล้านนา ประกอบด้วยเรือนใหญ่ ซึ่งเป็นเรือนหมู่ มีเสาไม้สักรองรับน้ำหนักบ้านถึง 116 ต้น,สถานที่ท่องเที่ยว,3,18.29405,99.50808,52000.0,h,,104,ลำปาง,5201.0,เมืองลำปาง,6411.0,เวียงเหนือ,2024-07-16T20:03:42.686Z
P03012755,อ่างเก็บน้ำแม่มอก,"ตำบลเวียงมอก ระยะทางประมาณ 50 กิโลเมตร จากปากทางแยกที่อำเภอเถิน เป็นอ่างเก็บน้ำขนาดใหญ่ในโครงการพระราชดำริ มีเนื้อที่ 10,000 ไร่ กว้าง 2 กิโลเมตร สันเขื่อนยาว 1.9 กิโลเมตร",สถานที่ท่องเที่ยว,3,17.32517,99.42069,52160.0,h,,104,ลำปาง,5208.0,เถิน,6483.0,เวียงมอก,2024-07-16T20:03:42.623Z
P03012746,วัดปงยางคก,มีวิหารพระแม่เจ้าจามเทวีซึ่งเป็นวิหารไม้เก่าแก่ ภายในประดิษฐานมณฑปปราสาทเก่าที่มีตำนานสืบเนื่องมาตั้งแต่สมัยพระนางจามเทวี เมื่อ พ.ศ. 1253,สถานที่ท่องเที่ยว,3,18.28111,99.38438,52190.0,h,,104,ลำปาง,5212.0,ห้างฉัตร,6509.0,ปงยางคก,2024-07-16T20:03:42.368Z
P03014123,วัดป่าฝาง หรือ วัดศาสนโชติการาม,หรือ วัดศาสนโชติการาม ตั้งอยู่ที่ ถนนสนามบิน ตำบลหัวเวียง สร้างในสมัยรัชกาลที่ 5 โดยชาวพม่าที่มาประกอบอาชีพการป่าไม้ในจังหวัดลำปาง,สถานที่ท่องเที่ยว,3,18.29194,99.50444,52000.0,h,,104,ลำปาง,5201.0,เมืองลำปาง,6412.0,หัวเวียง,2024-07-16T20:03:42.022Z
P03001909,วัดเชียงราย,,สถานที่ท่องเที่ยว,3,18.29027,99.49212,52100.0,h,วัดเชียงราย,104,ลำปาง,5201.0,เมืองลำปาง,6413.0,สวนดอก,2024-07-16T20:03:41.242Z
P03002699,วัดอักโขชัยคีรี,ตั้งอยู่บนเนินเขาริมถนนสายลำปาง-แจ้ห่ม ทางหลวงหมายเลข 1035 บริเวณกิโลเมตรที่ 50-51 ด้านซ้ายมือ มีทางขึ้น 2 ทางคือ ทางเดินขึ้นบันไดด้านหน้าหรือขับรถขึ้นทางถนนด้านหลัง โบสถ์และเจดีย์เป็นแบบล้านนาอยู่ใกล้เคียงกัน,สถานที่ท่องเที่ยว,3,18.70529,99.55346,52120.0,h,,104,ลำปาง,5206.0,แจ้ห่ม,6466.0,วิเชตนคร,2024-07-16T20:03:37.939Z
P03012750,บ่อน้ำแร่บ่อน้ำร้อน,ตั้งอยู่หมู่ 1 บ้านโป่งร้อน ตำบลใหม่พัฒนา ห่างจากตัวอำเภอเกาะคา 12 กิโลเมตร ตามถนนสายเกาะคา-ห้างฉัตร น้ำร้อนอุณหภูมิสูงสามารถต้มไข่สุกได้ มีบริการห้องอาบน้ำแร่และห้องแช่น้ำร้อน เป็นสัดส่วนถูกสุขลักษณะ เปิดเวลา 08.00-20.00 น.,สถานที่ท่องเที่ยว,3,18.23409,99.34351,52130.0,h,,104,ลำปาง,5203.0,เกาะคา,6439.0,ไหล่หิน,2024-07-16T20:03:37.754Z
P03012745,ชุมชนท่ามะโอ,ตั้งอยู่ทางฝั่งเหนือของสะพานข้ามแม่น้ำวัง บริเวณสะพานเขลางค์ ถนนราษฎร์พัฒนา เป็นชุมชนเก่าแก่ของเมือง,สถานที่ท่องเที่ยว,3,18.29322,99.50968,52000.0,h,,104,ลำปาง,5201.0,เมืองลำปาง,6411.0,เวียงเหนือ,2024-07-16T20:03:37.505Z
P03013142,เหมืองแม่เมาะ,,สถานที่ท่องเที่ยว,3,18.32813,99.73514,52220.0,h,,104,ลำปาง,5202.0,แม่เมาะ,6435.0,แม่เมาะ,2024-07-16T20:03:35.892Z
P03014121,บ้านสวนเซรามิค,"บรรยากาศร่มรื่นตกแต่งบ้านเป็นสถานที่แสดงสินค้า ผนังด้านนอกและด้านในประดับด้วยผลิตภัณฑ์ศิลาดล หากต้องการเข้าชมขั้นตอนการผลิต ต้องติดต่อล่วงหน้ากับ คุณเมธี โกสุมภ์ โทร. 0 5433 6957, 08 1883 6349",สถานที่ท่องเที่ยว,3,18.29194,99.50444,52000.0,h,,104,ลำปาง,5201.0,เมืองลำปาง,6412.0,หัวเวียง,2024-07-16T20:03:31.834Z
P03014127,ตลาดรัษฎา,หรือตลาดหัวขัว อยู่ตีนสะพานรัษฎา เป็นตลาดเช้าที่คึกคักและใหญ่ที่สุดในลำปาง ติดตลาดกันแต่เช้ามืดจนถึงเก้าโมงเช้า มีของขายมากมายทั้งกับข้าวพื้นเมือง ขนมพื้นบ้าน ผลไม้ ของสดตามฤดูกาล เช่น ผักแปลก ๆ แมลง เห็ด รวมทั้งของฝากไม่ว่าจะเป็นไส้อั่ว ข้าวแต๋น แคบหมู หมูยอ ตอนเย็นจะมีร้านมาขายบ้าง ส่วนใหญ่เป็นขนม และกับข้าวสำเร็จรูป,สถานที่ท่องเที่ยว,3,18.29368,99.50081,52000.0,h,,104,ลำปาง,5201.0,เมืองลำปาง,6411.0,เวียงเหนือ,2024-07-16T20:03:26.383Z
P03025775,ผาหอบ,,สถานที่ท่องเที่ยว,3,18.22678,99.69008,52220.0,h,,104,ลำปาง,5202.0,แม่เมาะ,6436.0,สบป้าด,2024-07-16T20:03:25.373Z
P03011634,กาดกองต้าถนนคนเดิน หรือถนนตลาดจีน,,สถานที่ท่องเที่ยว,3,18.29155,99.49862,52000.0,h,,104,ลำปาง,5201.0,เมืองลำปาง,6412.0,หัวเวียง,2024-07-16T20:03:19.156Z
P03014132,แหล่งโบราณคดีค่ายประตูผา,,สถานที่ท่องเที่ยว,3,18.51317,99.82023,52220.0,h,,104,ลำปาง,5202.0,แม่เมาะ,6432.0,บ้านดง,2024-07-16T20:03:18.972Z
P03001753,น้ำตกแม่แก้-น้ำตกเกาฟุ,,สถานที่ท่องเที่ยว,3,18.73636,99.821,52110.0,h,,104,ลำปาง,5205.0,งาว,6452.0,บ้านโป่ง,2024-07-16T20:03:16.420Z
P03015923,วัดพระแก้วดอนเต้าสุชาดาราม,,สถานที่ท่องเที่ยว,3,18.30136,99.50947,52000.0,h,,104,ลำปาง,5201.0,เมืองลำปาง,6411.0,เวียงเหนือ,2024-07-16T20:03:13.278Z
P03013144,ฟาร์มแกะฮักยู,,สถานที่ท่องเที่ยว,3,18.1295,99.39156,52130.0,h,,104,ลำปาง,5203.0,เกาะคา,6440.0,วังพร้าว,2024-07-16T20:02:47.143Z
P03025773,ดอยฟ้างาม,,สถานที่ท่องเที่ยว,3,18.61584,99.59122,52120.0,h,ดอยฟ้างาม,104,ลำปาง,5206.0,แจ้ห่ม,6461.0,บ้านสา,2024-07-16T20:02:36.907Z
P03012062,พิพิธภัณฑ์หอปูมละกอน,,สถานที่ท่องเที่ยว,3,18.28865,99.48989,52100.0,h,,104,ลำปาง,5201.0,เมืองลำปาง,6414.0,สบตุ๋ย,2024-07-16T20:02:30.756Z
P03012140,หล่มภูเขียว,,สถานที่ท่องเที่ยว,3,18.76458,99.87415,52110.0,h,,104,ลำปาง,5205.0,งาว,6456.0,บ้านอ้อน,2024-07-16T20:02:24.610Z
P03002942,วัดศรีรองเมือง,,สถานที่ท่องเที่ยว,3,18.29055,99.48075,52100.0,h,วัดศรีรองเมือง,104,ลำปาง,5201.0,เมืองลำปาง,6414.0,สบตุ๋ย,2024-07-16T20:02:22.776Z
P03012747,อุทยานแห่งชาติแจ้ซ้อน,มีพื้นที่ 786 ตารางกิโลเมตร ครอบคลุม 4 อำเภอ คือ อำเภอเมืองปาน อำเภอเมืองฯ อำเภอแจ้ห่ม และอำเภอวังเหนือ จังหวัดลำปาง เป็นแนวแบ่งเขตระหว่างลำปางและเชียงใหม่ มีสภาพป่าอุดมสมบูรณ์และเป็นแหล่งต้นน้ำลำธาร ประกาศเป็นอุทยานแห่งชาติเมื่อวันที่ 28 กรกฎาคม พ.ศ. 2531 ฤดูที่เหมาะสำหรับการท่องเที่ยว และมีอากาศเย็นสบาย คือเดือนพฤศจิกายน-เดือนกุมภาพันธ์,สถานที่ท่องเที่ยว,3,18.8362,99.47049,52240.0,h,อุทยานแห่งชาติแจ้ซ้อน,104,ลำปาง,5213.0,เมืองปาน,6516.0,แจ้ซ้อน,2024-07-16T20:02:22.568Z
P01002467,สวนสาธารณะหนองกระทิง,พื้นที่สีเขียวขนาดใหญ่ พักผ่อนหย่อนใจใกล้ตัวเมือง สามารถทำกิจกรรมต่าง ๆ ได้ ทั้งชื่นชมทัศนียภาพที่สวยงาม มาเดินกาดนั่งก้อม มีร้านอาหารและเครื่องดื่มบริการ,สถานที่ท่องเที่ยว,3,18.30586,99.46928,52100.0,h,,104,ลำปาง,5201.0,เมืองลำปาง,6426.0,บ่อแฮ้ว,2024-07-16T20:02:20.386Z
